cluster_id	annotation	chr	start	end	strand	deltapsi	p.adjust	transcript_ids	min_intron_number	mode_intron_number	gene	biotype	genes_in_cluster	is_first_intron	condition	conditions	num_introns
clu_32971_-	gencode	chr6	56735289	56843055	-	0.110558213510041	0.00019678542020178	ENST00000361203.7,ENST00000521821.1,ENST00000421834.6,ENST00000370788.6	1	1	DST	protein_coding,retained_intron	DST	TRUE	beige	beige&white	2
clu_33022_-	refseq	chr6	83161242	83169242	-	0.153785585218836	0.000632740902004869	rna-XR_942480.3,rna-XR_007059270.1,rna-XR_001743468.3,rna-XR_007059271.1,rna-NR_159812.2	12	12	PGM3	NA	PGM3	FALSE	beige	beige&white	2
clu_33022_-	gencode	chr6	83166466	83169242	-	-0.1074365784646	0.000632740902004869	ENST00000512866.5	13	13	PGM3	protein_coding	PGM3	FALSE	white	beige&white	2
clu_33166_-	gencode	chr6	109002343	109093795	-	0.192802781259177	7.81546314998081e-07	ENST00000436639.6	1	1	SESN1	protein_coding	SESN1	TRUE	beige	beige&white	2
clu_33166_-	gencode	chr6	109002343	109009359	-	-0.192802781259177	7.81546314998081e-07	ENST00000356644.7	1	1	SESN1	protein_coding	SESN1	TRUE	white	beige&white	2
clu_3320_-	gencode	chr3	12941865	12967387	-	-0.146520910702355	1.581969840091e-16	ENST00000273221.8	1	1	IQSEC1	protein_coding	IQSEC1	TRUE	white	white	1
clu_33213_-	gencode	chr6	111592094	111605776	-	-0.142202172693697	1.098069266594e-37	ENST00000359831.8,ENST00000650649.1,ENST00000528599.1,ENST00000368761.11	1	1	TRAF3IP2	protein_coding,retained_intron	TRAF3IP2	TRUE	white	beige&white	2
clu_33213_-	gencode	chr6	111580389	111591258	-	0.204945041704825	1.098069266594e-37	ENST00000392556.8,ENST00000340026.10,ENST00000359831.8,ENST00000532708.5,ENST00000528599.1,ENST00000368761.11	2	2	TRAF3IP2	protein_coding,retained_intron	TRAF3IP2	FALSE	beige	beige&white	2
clu_33477_-	gencode	chr6	169430712	169433323	-	0.103900895700812	0.00838398216227584	ENST00000648086.1,ENST00000649579.1,ENST00000650382.1	6	6	AL031315.1	protein_coding,nonsense_mediated_decay,lncRNA	AL031315.1,AL135910.1,WDR27	FALSE	beige	beige	1
clu_33514_+	cryptic	chr14	22450139	22462932	+	-0.105998247763919	2.24235626149674e-14	Unknown	NA	NA	NA	Unknown	NA	NA	white	white	1
clu_33556_+	gencode	chr14	24115293	24115382	+	-0.103076324429628	0.00231287675009049	ENST00000560457.5,ENST00000557810.5,ENST00000446197.7,ENST00000559288.5,ENST00000558638.5,ENST00000559396.5,ENST00000559017.5,ENST00000560171.5,ENST00000557802.5,ENST00000326009.9,ENST00000557952.5,ENST00000561016.5,ENST00000559796.5,ENST00000558706.5	1	1	DCAF11	nonsense_mediated_decay,protein_coding,lncRNA	DCAF11	TRUE	white	white	1
clu_33609_+	cryptic	chr14	31566926	31599289	+	-0.119309592495233	1.84376291804629e-10	Unknown	NA	NA	NA	Unknown	NA	NA	white	white	1
clu_33907_+	gencode	chr14	75661387	75663055	+	-0.178068417808733	3.30656759668722e-49	ENST00000556977.5,ENST00000298832.14,ENST00000286650.9,ENST00000557636.5	1	1	TTLL5	protein_coding	FLVCR2,TTLL5	TRUE	white	white	1
clu_34049_+	gencode	chr14	100898053	100898957	+	0.134592336609733	0.0289651996020497	ENST00000553465.5,ENST00000668725.1,ENST00000638012.2	1	1	MEG8	lncRNA	AL117190.1,MEG8	TRUE	beige	beige	1
clu_3423_-	refseq	chr3	33592496	33602952	-	-0.139236675437114	9.27470501609435e-06	rna-XM_047447758.1,rna-NM_001375713.1,rna-NM_001365630.1,rna-NM_001365634.1,rna-XM_047447760.1,rna-NM_001375705.1,rna-NM_001400436.1,rna-XM_011533515.2,rna-XM_017005949.2,rna-XM_047447761.1,rna-XM_047447759.1,rna-NM_001400433.1,rna-XM_047447763.1,rna-NM_001375703.1,rna-XM_047447764.1,rna-NM_001365633.1,rna-XM_017005960.2,rna-NM_001400437.1,rna-NM_001400406.1	12	18	CLASP2	NA	CLASP2	FALSE	white	white	1
clu_34427_+	fantom_cat	chr17	17752506	17754229	+	0.109300358495225	0.0095192368043277	ENCT00000172625.1	1	1	CATG00000030853.1	NA	RAI1	TRUE	beige	beige&white	2
clu_34427_+	gencode	chr17	17724159	17792933	+	-0.122025725059202	0.0095192368043277	ENST00000471135.2,ENST00000353383.6	2	2	RAI1	protein_coding	RAI1	FALSE	white	beige&white	2
clu_3447_-	gencode	chr3	38020352	38029506	-	-0.268900100160946	1.50078369114896e-13	ENST00000334661.4,ENST00000461445.5	1	1	PLCD1	protein_coding,retained_intron	PLCD1	TRUE	white	beige&white	2
clu_3447_-	gencode	chr3	38020352	38024337	-	0.271731755787744	1.50078369114896e-13	ENST00000463876.5	1	1	PLCD1	protein_coding	PLCD1	TRUE	beige	beige&white	2
clu_34526_+	gencode	chr17	28728860	28733983	+	-0.416965685434341	5.30023923356951e-40	ENST00000581000.1,ENST00000543014.1,ENST00000268766.11,ENST00000593261.1	1	1	NEK8	retained_intron,nonsense_mediated_decay,protein_coding,lncRNA	NEK8,AC010761.6	TRUE	white	beige&white	2
clu_34526_+	gencode	chr17	28725972	28733983	+	0.36825564875927	5.30023923356951e-40	ENST00000579671.5	1	1	NEK8	protein_coding	NEK8,AC010761.6	TRUE	beige	beige&white	2
clu_34539_+	gencode	chr17	29568830	29569018	+	-0.257725940850427	2.42938343636898e-09	ENST00000580132.1,ENST00000301057.8	1	1	TP53I13	retained_intron,protein_coding	TP53I13	TRUE	white	beige&white	2
clu_34539_+	gencode	chr17	29568548	29569018	+	0.21300702063545	2.42938343636898e-09	ENST00000582829.6,ENST00000577934.5,ENST00000583940.5	1	2	TP53I13	protein_coding,nonsense_mediated_decay	TP53I13	TRUE	beige	beige&white	2
clu_34565_+	gencode	chr17	31022042	31024377	+	0.115343488606087	0.0153569665978713	ENST00000582483.5,ENST00000580190.5,ENST00000579588.2	2	4	AC138207.8	lncRNA,transcribed_unprocessed_pseudogene	AC138207.8	FALSE	beige	beige	1
clu_34678_+	gencode	chr17	39637231	39653618	+	-0.102017778270572	0.0100315737848415	ENST00000578232.5	1	1	STARD3	lncRNA	STARD3	TRUE	white	beige&white	2
clu_34678_+	gencode	chr17	39637231	39653481	+	0.11950510909876	0.0100315737848415	ENST00000580611.5,ENST00000394250.8,ENST00000583582.5,ENST00000580551.5,ENST00000578577.5,ENST00000578254.5,ENST00000585214.5,ENST00000544210.6,ENST00000336308.10	1	1	STARD3	protein_coding,retained_intron,nonsense_mediated_decay,lncRNA	STARD3	TRUE	beige	beige&white	2
clu_34692_+	gencode	chr17	40058478	40074192	+	-0.187455086000098	0.00299106439733875	ENST00000577288.5	1	1	THRA	protein_coding	THRA	TRUE	white	beige&white	2
clu_34692_+	gencode	chr17	40063092	40074192	+	0.200161052629233	0.00299106439733875	ENST00000264637.8,ENST00000450525.6,ENST00000584985.5	1	1	THRA	protein_coding	THRA	TRUE	beige	beige&white	2
clu_35054_+	gencode	chr17	63412130	63413543	+	-0.136579889686983	3.59902241278327e-05	ENST00000424789.6,ENST00000583356.5	18	18	TANC2	protein_coding	TANC2	FALSE	white	white	1
clu_35421_-	fantom_cat	chr7	5394595	5397122	-	0.114754751796495	0.0285235481509896	MICT00000317913.1,MICT00000317912.1,MICT00000317915.1,MICT00000317914.1,ENCT00000408197.1	1	1	ENSG00000182095.10	NA	TNRC18	TRUE	beige	beige	1
clu_35616_-	fantom_cat	chr7	43749288	43750147	-	0.116710083318254	2.19228665817102e-123	MICT00000322465.1	1	1	ENSG00000106603.13	NA	COA1	TRUE	beige	beige	1
clu_35714_-	fantom_cat	chr7	66530137	66531791	-	-0.102328936537818	0.00113712036266439	ENCT00000412368.1,FTMT22500009012.1	1	1	ENSG00000229180.4	NA	AC006001.3	TRUE	white	beige&white	2
clu_35714_-	gencode	chr7	66531399	66531791	-	0.102328936537818	0.00113712036266439	ENST00000639011.1	5	5	AC006001.3	lncRNA	AC006001.3	FALSE	beige	beige&white	2
clu_35758_-	gencode	chr7	73596479	73596639	-	0.139938625876176	6.29224078658258e-05	ENST00000429400.6,ENST00000414749.6,ENST00000354613.5,ENST00000434326.5,ENST00000313375.8	10	11	MLXIPL	protein_coding	MLXIPL	FALSE	beige	beige	1
clu_35828_-	gencode	chr7	81997250	82005423	-	-0.101810968238025	0.000414645837333832	ENST00000356860.8	18	18	CACNA2D1	protein_coding	CACNA2D1	FALSE	white	beige&white	2
clu_35828_-	refseq	chr7	81997235	82005423	-	0.120775759553935	0.000414645837333832	rna-XM_005250574.4,rna-XM_047420820.1,rna-XM_047420822.1,rna-XM_005250572.4	18	18	CACNA2D1	NA	CACNA2D1	FALSE	beige	beige&white	2
clu_3583_-	gencode	chr3	48631801	48631880	-	0.110565349350624	0.000879502600881144	ENST00000482282.5,ENST00000431213.5,ENST00000383733.7,ENST00000421649.5,ENST00000358747.10,ENST00000420764.6,ENST00000480524.5,ENST00000444531.5,ENST00000395550.7,ENST00000307364.10	2	6	SLC26A6	lncRNA,nonsense_mediated_decay,protein_coding,retained_intron	SLC26A6	FALSE	beige	beige&white	2
clu_3583_-	gencode	chr3	48631797	48631880	-	-0.110565349350624	0.000879502600881144	ENST00000414944.1,ENST00000455886.6	2	2	SLC26A6	nonsense_mediated_decay,protein_coding	SLC26A6	FALSE	white	beige&white	2
clu_35879_-	gencode	chr7	94391533	94392118	-	-0.123105951891179	0.00361016266667393	ENST00000642601.1	1	1	AC002074.1	lncRNA	AC002074.1	TRUE	white	white	1
clu_36052_-	gencode	chr7	107743403	107743933	-	0.129469570824186	3.47862546313212e-05	ENST00000609979.1,ENST00000653575.1	1	1	AC002467.1	lncRNA	AC002467.1	TRUE	beige	beige	1
clu_36127_-	gencode	chr7	128403754	128405767	-	-0.118635228662584	9.44622501429639e-30	ENST00000484496.5,ENST00000473463.1,ENST00000626419.2,ENST00000491376.5,ENST00000480861.5,ENST00000470772.5,ENST00000496200.5,ENST00000354269.9,ENST00000469328.5,ENST00000348127.10,ENST00000338791.11,ENST00000496487.5	1	1	IMPDH1	nonsense_mediated_decay,protein_coding,retained_intron	IMPDH1	TRUE	white	white	1
clu_36149_-	gencode	chr7	130944889	130945720	-	0.10094339804596	1.92798626436423e-05	ENST00000644188.1,ENST00000643855.1,ENST00000433079.5,ENST00000642602.1,ENST00000646429.1,ENST00000647288.1,ENST00000642156.1,ENST00000643373.1,ENST00000643874.1,ENST00000435523.5	3	5	LINC-PINT	lncRNA	AC016831.7,AC016831.1,LINC-PINT	FALSE	beige	beige	1
clu_36152_-	gencode	chr7	131052555	131106271	-	0.127736714458049	0.0140951869802418	ENST00000646429.1	1	1	LINC-PINT	lncRNA	LINC-PINT,AC016831.7	TRUE	beige	beige	1
clu_36318_-	refseq	chr7	155243716	155252293	-	0.183139207702109	2.02811874121593e-21	rna-XR_001745438.2	1	1	LOC105375587	NA	Unknown	TRUE	beige	beige	1
clu_36362_-	gencode	chr4	1200047	1201269	-	0.252160628372928	2.56368487878567e-33	ENST00000400762.7	3	3	SPON2	lncRNA	SPON2	FALSE	beige	beige&white	2
clu_36362_-	gencode	chr4	1172679	1173080	-	-0.105719649195519	2.56368487878567e-33	ENST00000512150.5,ENST00000431380.5,ENST00000503765.5	1	1	SPON2	retained_intron,protein_coding	SPON2	TRUE	white	beige&white	2
clu_36568_-	gencode	chr4	53507469	53507986	-	0.184342617685958	7.74598453380483e-05	ENST00000263925.8,ENST00000306888.6,ENST00000511398.1	1	1	LNX1	protein_coding,retained_intron	LNX1	TRUE	beige	beige&white	2
clu_36568_-	fantom_cat	chr4	53507469	53507606	-	-0.184342617685958	7.74598453380483e-05	FTMT21300031834.1	1	1	ENSG00000072201.9	NA	LNX1	TRUE	white	beige&white	2
clu_36618_-	gencode	chr4	73177533	73222974	-	0.119506575483926	3.78036020129212e-05	ENST00000509867.6,ENST00000559367.1	1	1	ANKRD17	protein_coding,lncRNA	ANKRD17	TRUE	beige	beige&white	2
clu_36618_-	gencode	chr4	73177533	73258276	-	-0.107161659817298	3.78036020129212e-05	ENST00000358602.9,ENST00000558247.5,ENST00000639793.1,ENST00000330838.10	1	1	ANKRD17	protein_coding	ANKRD17	TRUE	white	beige&white	2
clu_36665_-	gencode	chr4	82829058	82844386	-	-0.129014016402004	1.42056303612524e-25	ENST00000509142.5,ENST00000500777.6,ENST00000513858.5,ENST00000311785.11,ENST00000511338.1	3	21	SEC31A	protein_coding	SEC31A	FALSE	white	white	1
clu_36863_-	gencode	chr4	122917704	122922335	-	0.222252271569976	4.07513133578354e-05	ENST00000304430.10	1	1	NUDT6	protein_coding	NUDT6	TRUE	beige	beige&white	2
clu_36863_-	gencode	chr4	122917704	122922801	-	-0.222252271569976	4.07513133578354e-05	ENST00000339154.6	1	1	NUDT6	protein_coding	NUDT6	TRUE	white	beige&white	2
clu_36913_-	gencode	chr4	142305537	142314712	-	-0.267100141794443	0.000925286048563146	ENST00000508116.5,ENST00000512630.5,ENST00000262992.8,ENST00000506297.5,ENST00000509777.5,ENST00000507462.5,ENST00000513000.5,ENST00000510812.5	3	7	INPP4B	protein_coding,nonsense_mediated_decay	INPP4B	FALSE	white	beige&white	2
clu_36913_-	gencode	chr4	142305537	142305877	-	0.187965936940314	0.000925286048563146	ENST00000511838.5	1	1	INPP4B	protein_coding	INPP4B	TRUE	beige	beige&white	2
clu_36940_-	gencode	chr4	150906405	150908334	-	-0.344143682780084	1.21269880930828e-10	ENST00000651035.1,ENST00000510413.5,ENST00000507224.5,ENST00000357115.9,ENST00000651943.1	11	11	LRBA	nonsense_mediated_decay,protein_coding	LRBA	FALSE	white	beige&white	2
clu_36940_-	cryptic	chr4	150906405	150907060	-	0.344143682780084	1.21269880930828e-10	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_37049_-	gencode	chr4	184803546	184825916	-	0.102556880613797	5.24836297423748e-25	ENST00000504900.5,ENST00000281455.7,ENST00000507295.5	1	1	ACSL1	protein_coding	ACSL1	TRUE	beige	beige	1
clu_37141_-	fantom_cat	chr21	9121378	9127489	-	-0.121130279843258	0.00305820843291991	ENCT00000272611.1	2	2	ENSG00000188681.7	NA	TEKT4P2	FALSE	white	white	1
clu_37170_-	gencode	chr21	28626676	28674647	-	-0.102012622821771	1.25170377178706e-06	ENST00000433310.6	1	1	AF165147.1	lncRNA	AF165147.1	TRUE	white	white	1
clu_37190_-	gencode	chr21	32315099	32316466	-	-0.136089026117718	6.02057024133602e-13	ENST00000382751.4	38	38	URB1	protein_coding	MIS18A,URB1	FALSE	white	beige&white	2
clu_37190_-	cryptic	chr21	32284155	32298086	-	0.118958006355418	6.02057024133602e-13	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_37313_-	gencode	chr21	44935890	44939593	-	0.116384902214625	0.00914210055842667	ENST00000660377.1,ENST00000397841.5	1	1	LINC01547	lncRNA	LINC01547	TRUE	beige	beige	1
clu_37323_-	gencode	chr21	45532148	45537771	-	-0.118145335641001	3.05238243857321e-08	ENST00000380010.8,ENST00000311124.9,ENST00000650808.1,ENST00000427839.5,ENST00000443742.1,ENST00000567670.5	2	2	SLC19A1	protein_coding	SLC19A1	FALSE	white	beige&white	2
clu_37323_-	gencode	chr21	45532148	45534538	-	0.179889060048978	3.05238243857321e-08	ENST00000485649.3	1	1	SLC19A1	protein_coding	SLC19A1	TRUE	beige	beige&white	2
clu_37352_-	gencode	chr10	310092	311537	-	-0.143020453519983	5.00893447209486e-52	ENST00000634311.1	33	33	DIP2C	protein_coding	DIP2C	FALSE	white	beige&white	3
clu_37352_-	gencode	chr10	311566	327006	-	-0.107805629829161	5.00893447209486e-52	ENST00000634311.1	32	32	DIP2C	protein_coding	DIP2C	FALSE	white	beige&white	3
clu_37352_-	cryptic	chr10	310092	310469	-	0.14518790886192	5.00893447209486e-52	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	3
clu_37534_-	gencode	chr10	29524715	29529705	-	-0.139459133011438	8.07524467166013e-20	ENST00000375400.7,ENST00000375398.6	11	11	SVIL	protein_coding	SVIL	FALSE	white	white	1
clu_37538_-	gencode	chr10	29569312	29657969	-	0.280787164243187	7.73279695902082e-25	ENST00000375400.7	3	3	SVIL	protein_coding	SVIL	FALSE	beige	beige&white	2
clu_37538_-	gencode	chr10	29569312	29634420	-	-0.144937326868126	7.73279695902082e-25	ENST00000355867.8,ENST00000375398.6	1	1	SVIL	protein_coding	SVIL	TRUE	white	beige&white	2
clu_37540_-	gencode	chr10	29686651	29736685	-	0.293115052811491	1.01794337947245e-24	ENST00000465422.1	1	1	SVIL	lncRNA	SVIL	TRUE	beige	beige&white	2
clu_37540_-	refseq	chr10	29686651	29735755	-	-0.214188762040639	1.01794337947245e-24	rna-NM_001323600.1	1	1	SVIL	NA	SVIL	TRUE	white	beige&white	2
clu_37551_-	gencode	chr10	31318540	31320283	-	0.117685623667029	0.0273196448211907	ENST00000606286.1	1	1	ZEB1-AS1	lncRNA	ZEB1-AS1	TRUE	beige	beige	1
clu_37595_-	cryptic	chr10	42550615	42551400	-	-0.122297304744379	0.0267114881267036	Unknown	NA	NA	NA	Unknown	NA	NA	white	white	1
clu_37630_-	gencode	chr10	46016694	46030526	-	-0.133862576639921	9.06049073496309e-52	ENST00000581486.5	1	1	NCOA4	protein_coding	NCOA4	TRUE	white	white	1
clu_37696_-	gencode	chr10	67956976	67966683	-	-0.118014257278441	2.9997929759936e-10	ENST00000473533.6,ENST00000427635.6,ENST00000373700.8	14	16	HERC4	nonsense_mediated_decay,protein_coding	HERC4	FALSE	white	white	1
clu_3780_-	gencode	chr3	55480918	55486980	-	0.113355111961958	0.00145165765593618	ENST00000474267.5,ENST00000264634.8	1	1	WNT5A	protein_coding	WNT5A	TRUE	beige	beige&white	2
clu_3780_-	gencode	chr3	55480918	55481331	-	-0.141275432608764	0.00145165765593618	ENST00000497027.5	1	1	WNT5A	protein_coding	WNT5A	TRUE	white	beige&white	2
clu_37849_-	gencode	chr10	89612048	89644600	-	-0.115773945589304	6.02932312068072e-25	ENST00000307534.8	1	1	PANK1	protein_coding	PANK1	TRUE	white	white	1
clu_3790_-	gencode	chr3	56773816	56801703	-	0.145257921621128	7.57816087870426e-05	ENST00000296315.7,ENST00000495373.5,ENST00000465659.5	1	1	ARHGEF3	protein_coding,nonsense_mediated_decay	ARHGEF3	TRUE	beige	beige&white	2
clu_3790_-	gencode	chr3	56773816	56882292	-	-0.145257921621128	7.57816087870426e-05	ENST00000477833.5,ENST00000468466.1,ENST00000498517.5,ENST00000338458.8,ENST00000496106.5,ENST00000473779.5,ENST00000481422.5,ENST00000477440.6,ENST00000486829.1,ENST00000468727.5	2	3	ARHGEF3	nonsense_mediated_decay,protein_coding,lncRNA	ARHGEF3	FALSE	white	beige&white	2
clu_38044_-	gencode	chr10	103661114	103668608	-	0.160983642312389	5.50280587305797e-18	ENST00000355946.6,ENST00000369774.8,ENST00000315994.6,ENST00000420222.1	5	7	SH3PXD2A	protein_coding,lncRNA	SH3PXD2A	FALSE	beige	beige&white	2
clu_38044_-	refseq	chr10	103661114	103678081	-	-0.100060782803089	5.50280587305797e-18	rna-NM_001365079.1	1	1	SH3PXD2A	NA	SH3PXD2A	TRUE	white	beige&white	2
clu_38125_-	gencode	chr10	121974081	121974874	-	-0.116142451570662	1.35975313709013e-05	ENST00000369023.8,ENST00000369017.5	1	1	NSMCE4A	protein_coding	NSMCE4A	TRUE	white	white	1
clu_38176_-	gencode	chr10	132245955	132307572	-	0.153462016500203	1.79023837537222e-16	ENST00000298630.8	1	1	STK32C	protein_coding	STK32C	TRUE	beige	beige	1
clu_38210_+	gencode	chr11	314356	314922	+	-0.113362433483017	8.28479666186972e-29	ENST00000528780.5,ENST00000328221.5,ENST00000408968.4	1	2	IFITM1	protein_coding	IFITM2,IFITM1	TRUE	white	white	1
clu_38251_+	gencode	chr11	819905	821628	+	0.111195007575309	0.0415782435319407	ENST00000336615.9	2	2	PNPLA2	protein_coding	PNPLA2	FALSE	beige	beige	1
clu_38253_+	gencode	chr11	842915	847201	+	0.101337934589666	9.61882900668398e-06	ENST00000397396.5,ENST00000397397.7	1	1	TSPAN4	protein_coding	TSPAN4	TRUE	beige	beige	1
clu_38294_+	gencode	chr11	4180711	4202259	+	0.108382709256993	0.000134905640806697	ENST00000667222.1	2	2	LINC02749	lncRNA	LINC02749	FALSE	beige	beige	1
clu_38330_+	gencode	chr11	7577638	7593132	+	-0.109004044458191	5.96820113496011e-05	ENST00000532926.5	1	1	PPFIBP2	lncRNA	PPFIBP2	TRUE	white	beige&white	2
clu_38330_+	gencode	chr11	7565767	7593132	+	0.137756441516951	5.96820113496011e-05	ENST00000527790.5,ENST00000299492.9,ENST00000524548.5	1	3	PPFIBP2	protein_coding	PPFIBP2	TRUE	beige	beige&white	2
clu_38354_+	gencode	chr11	9574509	9575888	+	-0.110643335790845	0.0244882025698362	ENST00000450114.7	1	1	WEE1	protein_coding	WEE1	TRUE	white	white	1
clu_38363_+	fantom_cat	chr11	10367387	10410757	+	0.127804454163014	0.00164072838356099	ENCT00000064282.1	1	1	ENSG00000133805.11	NA	AMPD3	TRUE	beige	beige	1
clu_38484_+	gencode	chr11	35190065	35214852	+	-0.107145691029133	7.35054822478517e-70	ENST00000442151.6,ENST00000425428.6,ENST00000263398.10	4	5	CD44	protein_coding,nonsense_mediated_decay	CD44	FALSE	white	beige&white	2
clu_38484_+	gencode	chr11	35211449	35214852	+	0.131088923515044	7.35054822478517e-70	ENST00000525293.5,ENST00000428726.7,ENST00000526000.6,ENST00000415148.6,ENST00000639002.1,ENST00000434472.6,ENST00000433892.6	2	5	CD44	retained_intron,protein_coding	CD44	FALSE	beige	beige&white	2
clu_38490_+	gencode	chr11	36376704	36393846	+	-0.166411455015684	1.26241890382429e-15	ENST00000527751.5,ENST00000532578.1,ENST00000526682.5,ENST00000524380.5	1	1	PRR5L	lncRNA,protein_coding	PRR5L	TRUE	white	beige&white	4
clu_38490_+	gencode	chr11	36376704	36400997	+	-0.172241903851076	1.26241890382429e-15	ENST00000530252.1,ENST00000378867.7	1	1	PRR5L	protein_coding	PRR5L	TRUE	white	beige&white	4
clu_38490_+	cryptic	chr11	36301070	36400997	+	0.111154105718446	1.26241890382429e-15	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	4
clu_38490_+	gencode	chr11	36301070	36393846	+	0.351320210548467	1.26241890382429e-15	ENST00000527172.5	1	1	PRR5L	protein_coding	PRR5L	TRUE	beige	beige&white	4
clu_38492_+	gencode	chr11	36446440	36451209	+	-0.113485373021241	0.0355203196271905	ENST00000530639.6,ENST00000378867.7	7	7	PRR5L	protein_coding	PRR5L	FALSE	white	beige&white	2
clu_38492_+	gencode	chr11	36451335	36462342	+	0.128944281976912	0.0355203196271905	ENST00000378867.7,ENST00000389693.3,ENST00000530639.6	5	5	PRR5L	protein_coding,lncRNA	PRR5L	FALSE	beige	beige&white	2
clu_38566_+	gencode	chr11	47286534	47289391	+	0.139719502009135	8.2249045648886e-07	ENST00000402799.5,ENST00000395344.7,ENST00000406482.5,ENST00000402192.6,ENST00000342922.8,ENST00000524686.1	2	15	MADD	protein_coding,lncRNA	MADD	FALSE	beige	beige	1
clu_38578_+	gencode	chr11	47565796	47565906	+	-0.103195150848097	8.64604016116542e-05	ENST00000533507.5,ENST00000326674.10,ENST00000326656.12	1	1	NDUFS3,PTPMT1	lncRNA,protein_coding	NDUFS3,PTPMT1	TRUE	white	white	1
clu_3864_-	gencode	chr3	71112637	71198202	-	0.194002111643431	0.00922976129209952	ENST00000649631.1,ENST00000648426.1,ENST00000650068.1,ENST00000318789.9,ENST00000649610.1,ENST00000493089.7,ENST00000484350.5,ENST00000648710.1,ENST00000615603.4,ENST00000648380.1,ENST00000475937.5,ENST00000648895.1,ENST00000498215.6,ENST00000650123.1,ENST00000648718.1,ENST00000647725.1,ENST00000649596.1,ENST00000648384.1,ENST00000650295.1,ENST00000610810.5,ENST00000648321.1,ENST00000649528.1,ENST00000468577.6,ENST00000327590.9	1	6	FOXP1,AC097634.4	protein_coding,nonsense_mediated_decay	FOXP1,AC097634.4	TRUE	beige	beige&white	2
clu_3864_-	gencode	chr3	71112637	71130498	-	-0.194002111643431	0.00922976129209952	ENST00000491238.6,ENST00000649695.1,ENST00000650188.1,ENST00000497355.6,ENST00000648748.1	1	1	FOXP1	protein_coding	FOXP1,AC097634.4	TRUE	white	beige&white	2
clu_38652_+	gencode	chr11	62728736	62728823	+	-0.100158276476493	0.0090771557988466	ENST00000294161.10,ENST00000532583.1	1	1	TTC9C	nonsense_mediated_decay,protein_coding	TTC9C	TRUE	white	white	1
clu_38705_+	gencode	chr11	64246089	64247953	+	-0.106622576005016	1.35133610079858e-07	ENST00000544553.1	1	1	PPP1R14B-AS1	lncRNA	PPP1R14B-AS1,PLCB3	TRUE	white	beige&white	2
clu_38705_+	gencode	chr11	64247259	64247953	+	0.108979832278844	1.35133610079858e-07	ENST00000652899.1,ENST00000538355.1	1	1	PPP1R14B-AS1	lncRNA	PPP1R14B-AS1,PLCB3	TRUE	beige	beige&white	2
clu_3877_-	gencode	chr3	73404395	73556700	-	0.185014975386092	1.64033917077595e-15	ENST00000498048.1	1	1	PDZRN3	lncRNA	PDZRN3	TRUE	beige	beige&white	2
clu_3877_-	gencode	chr3	73404395	73602354	-	-0.185014975386092	1.64033917077595e-15	ENST00000263666.9	3	3	PDZRN3	protein_coding	PDZRN3	FALSE	white	beige&white	2
clu_38959_+	gencode	chr11	71480274	71480755	+	-0.103571895876404	0.0171601066730534	ENST00000529840.5,ENST00000527227.1,ENST00000530055.5,ENST00000526039.6	1	1	NADSYN1	protein_coding,retained_intron,lncRNA	NADSYN1	TRUE	white	white	1
clu_39030_+	gencode	chr11	76453388	76458183	+	-0.161363047065803	3.50445129365028e-06	ENST00000334736.7,ENST00000529032.5,ENST00000524490.5,ENST00000528826.1,ENST00000525919.5	3	4	EMSY	protein_coding,retained_intron	EMSY	FALSE	white	white	1
clu_391_-	gencode	chrX	115017302	115017553	-	0.131709408372055	1.68575570288963e-25	ENST00000468224.1,ENST00000371936.5,ENST00000243213.2	1	2	IL13RA2	lncRNA,protein_coding	IL13RA2	TRUE	beige	beige&white	2
clu_391_-	fantom_cat	chrX	115019977	115042445	-	-0.123455667093712	1.68575570288963e-25	ENCT00000480481.1	1	1	ENSG00000123496.3	NA	IL13RA2	TRUE	white	beige&white	2
clu_39164_+	gencode	chr11	110093432	110136663	+	0.161303250385206	0.014496442219357	ENST00000278590.8	1	1	ZC3H12C	protein_coding	ZC3H12C	TRUE	beige	beige&white	2
clu_39164_+	fantom_cat	chr11	110093223	110136663	+	-0.114292685056306	0.014496442219357	FTMT24300058932.1,FTMT24300030768.1,FTMT24300006040.1,FTMT24300031146.1	1	1	ENSG00000149289.6	NA	ZC3H12C	TRUE	white	beige&white	2
clu_39175_+	gencode	chr11	111879605	111882368	+	-0.165173812748932	6.84800513807851e-11	ENST00000530214.5,ENST00000260276.8	1	1	C11orf1	protein_coding	C11orf1	TRUE	white	beige&white	2
clu_39175_+	gencode	chr11	111879040	111882368	+	0.165615070861619	6.84800513807851e-11	ENST00000528125.5	1	1	C11orf1	protein_coding	C11orf1	TRUE	beige	beige&white	2
clu_39178_+	gencode	chr11	111919004	111924326	+	-0.166433562977641	5.7579529725029e-18	ENST00000278601.6,ENST00000529342.5,ENST00000534100.1	1	2	C11orf52,HSPB2-C11orf52	protein_coding,nonsense_mediated_decay	HSPB2-C11orf52,C11orf52	TRUE	white	beige&white	2
