in_trifid	intron_coords	condition	deltapsi	p.adjust	gene	cluster_id	annotation	mean_trifid_score	mean_norm_score	median_norm_score	transcripts	transcript_names	sig
in_trifid	chr10:310092:311537:-	white	-0.107774546490743	8.65730909529162e-52	DIP2C	clu_37352_-	gencode	0.6441	0.677	0.677	ENST00000634311	DIP2C-205	sig_white
in_trifid	chr11:119131982:119132496:+	beige	0.107756792532786	0.0129553419626226	HINFP	clu_39294_+	gencode	0.34565	0.51515	0.51515	ENST00000350777,ENST00000527410	HINFP-201,HINFP-204	sig_beige
in_trifid	chr14:24115293:24115382:+	white	-0.107413593823468	0.0024688307829121	DCAF11	clu_33556_+	gencode	0.0870636363636364	0.0909272727272727	0	ENST00000446197,ENST00000326009,ENST00000557802,ENST00000557810,ENST00000558638,ENST00000558706,ENST00000559017,ENST00000559288,ENST00000559396,ENST00000559796,ENST00000560457	DCAF11-204,DCAF11-201,DCAF11-205,DCAF11-207,DCAF11-213,DCAF11-214,DCAF11-216,DCAF11-219,DCAF11-222,DCAF11-226,DCAF11-229	sig_white
in_trifid	chrX:139728962:139737916:-	white	-0.107390948060825	1.00003479119527e-11	ATP11C	clu_478_-	gencode	0.6491	0.8939	0.8939	ENST00000361648,ENST00000370557	ATP11C-202,ATP11C-203	sig_white
in_trifid	chr9:129108077:129110483:-	beige	0.107216283042407	2.28823916273719e-08	CRAT	clu_10209_-	gencode	0.45365	0.5019	0.5019	ENST00000318080,ENST00000393384	CRAT-201,CRAT-202	sig_beige
in_trifid	chr4:73177533:73258276:-	white	-0.106970865271725	5.29686198258519e-05	ANKRD17	clu_36618_-	gencode	0.426375	0.5232	0.57655	ENST00000358602,ENST00000330838,ENST00000558247,ENST00000639793	ANKRD17-202,ANKRD17-201,ANKRD17-207,ANKRD17-211	sig_white
in_trifid	chr19:15125069:15125656:-	white	-0.106961462304941	8.06752430708713e-09	ILVBL	clu_7433_-	gencode	0.9741	1	1	ENST00000263383	ILVBL-201	sig_white
in_trifid	chr16:66939358:66940222:+	white	-0.106706647918625	0.000974419994897022	CES2	clu_5281_+	gencode	0.160675	0.3214	0.16485	ENST00000317091,ENST00000417689,ENST00000568470,ENST00000561697	CES2-201,CES2-202,CES2-211,CES2-203	sig_white
in_trifid	chr14:73569883:73573388:+	beige	0.106600274555946	0.00186542640596702	ACOT2	clu_33867_+	gencode	0.4864	0.653333333333333	0.6265	ENST00000238651,ENST00000613168,ENST00000622407	ACOT2-201,ACOT2-204,ACOT2-205	sig_beige
in_trifid	chr14:73569396:73573388:+	white	-0.106600274555946	0.00186542640596702	ACOT2	clu_33867_+	gencode	4e-04	6e-04	6e-04	ENST00000538782	ACOT2-202	sig_white
in_trifid	chr12:104457514:104601906:+	white	-0.106365394991208	1.79691404699197e-09	CHST11	clu_11204_+	gencode	0.4762	0.5016	0.5016	ENST00000549260,ENST00000546689	CHST11-205,CHST11-202	sig_white
in_trifid	chr2:11287736:11345274:-	beige	0.106279043594653	1.07688881323128e-10	ROCK2	clu_11594_-	refseq	0.21785	0.22765	0.22765	NM_001321643,XM_011510417	NA,NA	sig_beige
in_trifid	chr14:102233789:102250812:-	beige	0.106216877185655	6.29061496552e-10	MOK	clu_16782_-	gencode	0.290871428571429	0.294671428571429	0.0023	ENST00000361847,ENST00000522874,ENST00000524214,ENST00000559838,ENST00000521388,ENST00000521766,ENST00000562292	MOK-201,MOK-226,MOK-233,MOK-238,MOK-217,MOK-219,MOK-240	sig_beige
in_trifid	chr1:115744912:115768308:-	white	-0.106144227335454	2.55740880498521e-07	CASQ2	clu_28446_-	gencode	0.7097	1	1	ENST00000261448	CASQ2-201	sig_white
in_trifid	chr3:196712644:196716858:+	beige	0.106104223744445	0.015165518653856	PIGX	clu_19224_+	gencode	0.1282	0.25638	0.0052	ENST00000392391,ENST00000296333,ENST00000453218,ENST00000457284,ENST00000421265	PIGX-202,PIGX-201,PIGX-207,PIGX-208,PIGX-204	sig_beige
in_trifid	chr3:196713124:196716858:+	white	-0.106104223744445	0.015165518653856	PIGX	clu_19224_+	gencode	0.00015	3e-04	3e-04	ENST00000415832,ENST00000451319	PIGX-203,PIGX-206	sig_white
in_trifid	chrX:72302934:72305825:-	beige	0.10599682323208	1.86472195470581e-81	CITED1	clu_291_-	gencode	0.1934	0.386833333333333	0.5345	ENST00000651998,ENST00000445983,ENST00000417400	CITED1-211,CITED1-207,CITED1-203	sig_beige
in_trifid	chr22:29328895:29330378:-	white	-0.105973803597194	3.93928454546068e-11	AP1B1	clu_741_-	gencode	0.5788	0.5972	0.5972	ENST00000432560,ENST00000317368	AP1B1-208,AP1B1-201	sig_white
in_trifid	chr1:26795234:26797563:+	white	-0.105865781435929	2.83357699886566e-09	PIGV	clu_13345_+	gencode	0.553133333333333	0.647766666666667	0.9433	ENST00000078527,ENST00000374145,ENST00000472757	PIGV-201,PIGV-202,PIGV-206	sig_white
in_trifid	chr11:62600689:62601423:-	beige	0.105696383729218	0.0108934125470197	MTA2	clu_1527_-	gencode	0.9966	1	1	ENST00000278823	MTA2-201	sig_beige
in_trifid	chr11:62600689:62601023:-	white	-0.105696383729218	0.0108934125470197	MTA2	clu_1527_-	gencode	0.0892	0.0895	0.0895	ENST00000527204	MTA2-204	sig_white
in_trifid	chr8:66452105:66453710:+	white	-0.10566930738434	0.0037764918594399	ADHFE1,AC009879.3	clu_21708_+	gencode	0.0570333333333333	0.111866666666667	0.0019	ENST00000648156,ENST00000424777,ENST00000426810,ENST00000419955,ENST00000396621,ENST00000422166	AC009879.3-201,ADHFE1-207,ADHFE1-208,ADHFE1-205,ADHFE1-202,ADHFE1-206	sig_white
in_trifid	chr5:180809076:180809634:-	white	-0.105617229115756	9.11160933132074e-07	MGAT1	clu_6400_-	gencode	0.7036	0.9539	0.9539	ENST00000446023	MGAT1-205	sig_white
in_trifid	chr18:76928106:76937156:+	white	-0.105575603636011	0.0297426134277318	ZNF236	clu_3239_+	gencode	0.7626	0.9615	0.9615	ENST00000320610,ENST00000253159	ZNF236-202,ZNF236-201	sig_white
in_trifid	chr2:54456518:54526372:+	beige	0.105547937581028	1.01487646497363e-07	SPTBN1	clu_31236_+	gencode	0.8467	0.8526	0.8526	ENST00000356805,ENST00000615901	SPTBN1-202,SPTBN1-207	sig_beige
in_trifid	chr5:113151422:113294329:-	beige	0.105408822168378	0.00156506013988013	MCC	clu_6011_-	gencode	0.32035	0.5129	0.5129	ENST00000302475,ENST00000514701	MCC-201,MCC-208	sig_beige
in_trifid	chr7:149278527:149287565:+	white	-0.105374509480038	0.0186633124711795	ZNF783	clu_41143_+	gencode	0.004	0.007	0.007	ENST00000378052,ENST00000476295	ZNF783-201,ZNF783-203	sig_white
in_trifid	chr2:102762349:102762587:+	beige	0.105362526698352	1.15895993429085e-10	TMEM182	clu_31585_+	gencode	0.4678	0.5006	0.5006	ENST00000412401,ENST00000640575	TMEM182-203,TMEM182-211	sig_beige
in_trifid	chr4:109741110:109742491:-	white	-0.105048912717368	1.11364720011209e-25	CFI	clu_36806_-	gencode	0.407233333333333	0.7461	0.6768	ENST00000394634,ENST00000394635,ENST00000512148	CFI-201,CFI-202,CFI-205	sig_white
in_trifid	chr14:90603303:90610742:-	white	-0.104873307110574	1.12961948588427e-13	TTC7B	clu_16711_-	gencode	0.0046	0.0047	0.0047	ENST00000553972	TTC7B-203	sig_white
in_trifid	chr9:693786:710804:+	white	-0.104788559494776	8.151829601499e-40	KANK1	clu_16830_+	refseq	0.3186	0.325966666666667	0.2868	NM_001354339,NM_001354337,NM_001354338	NA,NA,NA	sig_white
in_trifid	chr11:71478469:71480755:+	beige	0.10460641450264	0.0179768398343382	NADSYN1	clu_38959_+	gencode	0.2984	0.334	0.0014	ENST00000319023,ENST00000525200,ENST00000527852	NADSYN1-201,NADSYN1-204,NADSYN1-210	sig_beige
in_trifid	chr9:127424910:127428832:+	white	-0.104572886879347	0.00859343493672885	ZNF79	clu_17446_+	gencode	0.36145	0.399	0.399	ENST00000612342,ENST00000617266	ZNF79-203,ZNF79-204	sig_white
in_trifid	chr16:75243090:75251471:-	beige	0.104070180844663	0.00152770980839132	BCAR1	clu_24789_-	gencode	0.5835	0.6399	0.6399	ENST00000162330,ENST00000393420	BCAR1-201,BCAR1-202	sig_beige
in_trifid	chr1:161750145:161751655:+	white	-0.103996070102163	1.29167513394381e-27	DUSP12	clu_14521_+	gencode	0	0	0	ENST00000464004,ENST00000484291	DUSP12-203,DUSP12-204	sig_white
in_trifid	chr19:57556357:57560215:-	beige	0.103820999672661	0.000657729189539077	ZNF550	clu_8092_-	refseq	0.2481	0.264	0.264	XM_047438311,XM_047438312	NA,NA	sig_beige
in_trifid	chrX:7148083:7190880:+	white	-0.103638575784179	1.4383110343592e-06	STS	clu_15130_+	gencode	0.0051	0.0075	0.0075	ENST00000660000	STS-203	sig_white
in_trifid	chr16:69311532:69316008:+	beige	0.103615285122837	0.012012105814331	VPS4A	clu_5376_+	gencode	0.9945	1	1	ENST00000254950	VPS4A-201	sig_beige
in_trifid	chr16:71880023:71883211:-	beige	0.103487261560271	0.0157216140670677	ZNF821	clu_24742_-	gencode	0.36753	0.37369	0.09225	ENST00000425432,ENST00000565601,ENST00000446827,ENST00000313565,ENST00000611294,ENST00000564134,ENST00000562797,ENST00000563827,ENST00000565843,ENST00000568322	ZNF821-202,ZNF821-214,ZNF821-203,ZNF821-201,ZNF821-221,ZNF821-211,ZNF821-206,ZNF821-209,ZNF821-215,ZNF821-217	sig_beige
in_trifid	chr2:11776193:11779519:+	beige	0.103368013485401	7.93970609817713e-61	LPIN1	clu_30968_+	gencode	0.139675	0.279325	0.2237	ENST00000449576,ENST00000396097,ENST00000396098,ENST00000396099	LPIN1-209,LPIN1-202,LPIN1-203,LPIN1-204	sig_beige
in_trifid	chr1:45334511:45339899:-	beige	0.103327710356359	0.0261577559826845	MUTYH	clu_27982_-	gencode	0.277466666666667	0.5367	0.5564	ENST00000456914,ENST00000448481,ENST00000528013	MUTYH-211,MUTYH-209,MUTYH-234	sig_beige
in_trifid	chr7:44759460:44760425:+	white	-0.103316887024392	5.02807923107296e-09	ZMIZ2	clu_40522_+	gencode	0.86805	0.94025	0.94025	ENST00000265346,ENST00000413916	ZMIZ2-201,ZMIZ2-203	sig_white
in_trifid	chr20:3149260:3159766:-	beige	0.103285976849997	3.69561574448344e-09	FASTKD5	clu_20645_-	gencode	0.3941	0.7882	0.7882	ENST00000380266	FASTKD5-201	sig_beige
in_trifid	chr17:63412130:63413543:+	white	-0.10324155333344	3.69355273477322e-05	TANC2	clu_35054_+	gencode	0.48095	0.5521	0.5521	ENST00000424789,ENST00000583356	TANC2-202,TANC2-209	sig_white
in_trifid	chr11:47172333:47173426:-	beige	0.103151697327306	2.26449272450062e-06	ARFGAP2	clu_1389_-	gencode	0.283725	0.285225	0.0663	ENST00000524782,ENST00000426335,ENST00000525398,ENST00000528444	ARFGAP2-205,ARFGAP2-202,ARFGAP2-207,ARFGAP2-217	sig_beige
in_trifid	chr16:11174277:11178335:+	beige	0.103112285089268	0.00442692999233745	CLEC16A	clu_4803_+	gencode	0.0095	0.019	0.019	ENST00000261657	CLEC16A-201	sig_beige
in_trifid	chr11:62728736:62728823:+	white	-0.103033404451649	0.0119099100688388	TTC9C	clu_38652_+	gencode	0.49735	0.5073	0.5073	ENST00000532583,ENST00000294161	TTC9C-205,TTC9C-201	sig_white
in_trifid	chr16:69299774:69300832:+	white	-0.103003626521677	0.012012105814331	SNTB2	clu_5376_+	gencode	0.4982	0.53295	0.53295	ENST00000336278,ENST00000467311	SNTB2-201,SNTB2-203	sig_white
in_trifid	chr2:48530829:48580587:+	white	-0.102991994140087	3.2520741042254e-40	STON1	clu_31216_+	gencode	0.9626	1	1	ENST00000406226	STON1-202	sig_white
in_trifid	chr4:168631900:168668190:+	white	-0.102945640259743	3.84109830046717e-13	PALLD	clu_40139_+	gencode	0.0954	0.1271	0.1271	ENST00000512127	PALLD-215	sig_white
in_trifid	chr19:1127765:1132090:-	white	-0.10277020433677	7.07055850599298e-10	SBNO2	clu_7004_-	gencode	0.4151	0.6873	0.6873	ENST00000438103	SBNO2-202	sig_white
in_trifid	chr2:39755960:39761331:-	beige	0.102633573370852	0.00150436392154386	THUMPD2	clu_11822_-	gencode	0.3237	0.5003	0.5003	ENST00000505747,ENST00000530522	THUMPD2-204,THUMPD2-208	sig_beige
in_trifid	chr1:17634562:17634835:+	white	-0.102543284812111	1.23569886982429e-15	ARHGEF10L	clu_13235_+	gencode	0.58655	0.97325	0.97325	ENST00000375415,ENST00000361221	ARHGEF10L-204,ARHGEF10L-202	sig_white
in_trifid	chr15:74174019:74174851:+	beige	0.10202778583263	4.19691371814144e-07	ISLR	clu_30639_+	gencode	0.4571	0.9142	0.9142	ENST00000249842	ISLR-201	sig_beige
in_trifid	chr1:173188569:173205311:-	white	-0.101977944702806	0.000836995508464117	TNFSF4	clu_28926_-	gencode	0.428	0.5025	0.5025	ENST00000367718	TNFSF4-202	sig_white
in_trifid	chr21:46635763:46636896:+	white	-0.10186099257915	2.71993975779022e-27	PRMT2	clu_9485_+	gencode	0.126314285714286	0.213542857142857	0.0816	ENST00000397638,ENST00000397628,ENST00000334494,ENST00000458387,ENST00000291705,ENST00000440086,ENST00000451211	PRMT2-206,PRMT2-204,PRMT2-202,PRMT2-210,PRMT2-201,PRMT2-207,PRMT2-208	sig_white
in_trifid	chr22:50185976:50193027:+	beige	0.101752630349147	1.51766034011471e-05	TRABD	clu_16186_+	gencode	0.9099	0.954	0.954	ENST00000380909	TRABD-202	sig_beige
in_trifid	chr1:2510782:2511338:-	beige	0.101658219997053	0.000134861800444417	PANK4	clu_27404_-	gencode	0.4555	0.51485	0.51485	ENST00000378466,ENST00000435556	PANK4-201,PANK4-202	sig_beige
in_trifid	chr1:2510748:2511338:-	white	-0.101658219997053	0.000134861800444417	PANK4	clu_27404_-	gencode	5e-04	0.00055	0.00055	ENST00000505228,ENST00000502512	PANK4-210,PANK4-208	sig_white
in_trifid	chr1:26432376:26432891:+	white	-0.101646577469569	9.03219259478498e-13	DHDDS	clu_13330_+	gencode	0.299542857142857	0.3004	0.0467	ENST00000236342,ENST00000360009,ENST00000526219,ENST00000525682,ENST00000374185,ENST00000427245,ENST00000434391	DHDDS-201,DHDDS-202,DHDDS-217,DHDDS-216,DHDDS-203,DHDDS-206,DHDDS-209	sig_white
in_trifid	chr17:2188515:2236492:-	beige	0.101569355433803	1.02416682055582e-05	SMG6	clu_19317_-	gencode	0.2000875	0.2540125	0	ENST00000263073,ENST00000354901,ENST00000536871,ENST00000570606,ENST00000570659,ENST00000570668,ENST00000571442,ENST00000575663	SMG6-201,SMG6-202,SMG6-203,SMG6-204,SMG6-205,SMG6-206,SMG6-209,SMG6-219	sig_beige
in_trifid	chr19:8304088:8305031:-	white	-0.101545621917429	0.029145979525478	CD320	clu_7219_-	gencode	0.6717	1	1	ENST00000301458	CD320-201	sig_white
in_trifid	chr2:190509312:190510361:-	white	-0.101528481078719	0.0469455496260756	NEMP2	clu_12660_-	gencode	0.5703	1	1	ENST00000409150	NEMP2-202	sig_white
in_trifid	chr2:190455571:190510361:-	beige	0.101528481078719	0.0469455496260756	NEMP2	clu_12660_-	refseq	0.0161	0.0264	0.0264	XM_017003100,XM_011510458	NA,NA	sig_beige
in_trifid	chr22:35810004:35840192:-	white	-0.10151379820174	1.80097235436981e-10	RBFOX2	clu_822_-	gencode	0.44254	0.47696	0.593	ENST00000416721,ENST00000405409,ENST00000449924,ENST00000414461,ENST00000262829	RBFOX2-208,RBFOX2-205,RBFOX2-210,RBFOX2-207,RBFOX2-201	sig_white
in_trifid	chr2:11773745:11776086:+	beige	0.101504616827727	7.93970609817713e-61	LPIN1	clu_30968_+	gencode	0.139675	0.279325	0.2237	ENST00000449576,ENST00000396097,ENST00000396098,ENST00000396099	LPIN1-209,LPIN1-202,LPIN1-203,LPIN1-204	sig_beige
in_trifid	chr11:65377076:65379376:-	beige	0.101500043171384	1.21263345919937e-07	SLC25A45	clu_1646_-	gencode	0.350414285714286	0.377785714285714	0.2762	ENST00000527174,ENST00000398802,ENST00000294187,ENST00000534028,ENST00000530936,ENST00000526259,ENST00000526898	SLC25A45-208,SLC25A45-202,SLC25A45-201,SLC25A45-214,SLC25A45-211,SLC25A45-205,SLC25A45-207	sig_beige
in_trifid	chr3:129671264:129723964:-	beige	0.101495015855058	1.87982216818164e-06	TMCC1	clu_4151_-	refseq	0.6568	0.8266	0.8266	NM_001349274	NA	sig_beige
in_trifid	chr9:92515203:92517687:-	white	-0.101397807087656	1.78646695523214e-07	ECM2	clu_9887_-	gencode	0.701	1	1	ENST00000344604	ECM2-201	sig_white
in_trifid	chr9:92515137:92517687:-	beige	0.101397807087656	1.78646695523214e-07	ECM2	clu_9887_-	gencode	0.1629	0.2324	0.2324	ENST00000444490	ECM2-204	sig_beige
in_trifid	chr3:9842082:9842199:-	white	-0.101381450590427	0.00302562252438733	RPUSD3	clu_3291_-	gencode	0.166816666666667	0.180233333333333	0.0135	ENST00000383820,ENST00000424438,ENST00000418713,ENST00000433972,ENST00000427174,ENST00000433555	RPUSD3-201,RPUSD3-204,RPUSD3-202,RPUSD3-208,RPUSD3-205,RPUSD3-207	sig_white
in_trifid	chr5:147424963:147453549:-	beige	0.101355817191844	7.4748812910385e-17	DPYSL3	clu_6212_-	gencode	0.4348	0.49305	0.49305	ENST00000398514,ENST00000512722	DPYSL3-202,DPYSL3-206	sig_beige
in_trifid	chr5:180809076:180810040:-	beige	0.101324977758553	9.11160933132074e-07	MGAT1	clu_6400_-	gencode	0.3483	0.4722	0.4722	ENST00000393340,ENST00000506889	MGAT1-203,MGAT1-213	sig_beige
in_trifid	chr15:74174653:74174851:+	white	-0.101179694404021	4.19691371814144e-07	ISLR	clu_30639_+	gencode	0.4571	0.9142	0.9142	ENST00000395118	ISLR-202	sig_white
in_trifid	chr11:107811794:107815790:-	white	-0.101132327471262	0.0214621879228306	SLC35F2	clu_1992_-	gencode	0.26912	0.31262	0.0216	ENST00000525815,ENST00000375682,ENST00000525071,ENST00000532513,ENST00000524991	SLC35F2-204,SLC35F2-201,SLC35F2-203,SLC35F2-205,SLC35F2-202	sig_white
in_trifid	chr8:129903350:129939608:-	beige	0.101120206134066	3.55348121981787e-41	FAM49B	clu_9008_-	gencode	0.310166666666667	0.322166666666667	6e-04	ENST00000519824,ENST00000520204,ENST00000520254	FAM49B-215,FAM49B-216,FAM49B-217	sig_beige
in_trifid	chr3:129671264:129827803:-	white	-0.101056859047056	1.87982216818164e-06	TMCC1	clu_4151_-	gencode	0.4588	0.4945	0.489	ENST00000393238,ENST00000648771,ENST00000426664,ENST00000505616	TMCC1-201,TMCC1-215,TMCC1-202,TMCC1-205	sig_white
in_trifid	chr10:69180562:69185987:+	beige	0.100960142731265	0.000985370175268473	SUPV3L1	clu_29676_+	gencode	0.7588	1	1	ENST00000359655	SUPV3L1-201	sig_beige
in_trifid	chr3:107523107:107526327:+	beige	0.100829120890873	1.93364309291729e-13	BBX	clu_18726_+	gencode	0.4409	0.4701	0.2056	ENST00000325805,ENST00000415149,ENST00000416476,ENST00000402543,ENST00000427402	BBX-201,BBX-206,BBX-207,BBX-203,BBX-209	sig_beige
in_trifid	chr20:13808902:13816463:+	beige	0.1007714530585	0.00010647990492855	NDUFAF5	clu_6504_+	gencode	0.49445	0.55645	0.55645	ENST00000378106,ENST00000463598	NDUFAF5-202,NDUFAF5-203	sig_beige
in_trifid	chr8:129904585:129970943:-	white	-0.100699504569366	3.55348121981787e-41	FAM49B	clu_9008_-	gencode	0.467675	0.4858	0.48295	ENST00000519110,ENST00000401979,ENST00000517672,ENST00000523993	FAM49B-212,FAM49B-201,FAM49B-203,FAM49B-228	sig_white
in_trifid	chr11:842915:847201:+	beige	0.100365194474373	9.56749019703407e-06	TSPAN4	clu_38253_+	gencode	0.59705	0.63435	0.63435	ENST00000397397,ENST00000397396	TSPAN4-203,TSPAN4-202	sig_beige
in_trifid	chr10:46016694:46023330:-	beige	0.100134144012706	2.49722736379089e-45	NCOA4	clu_37630_-	gencode	0.3069	0.6139	0.6139	ENST00000585132	NCOA4-207	sig_beige
in_trifid	chr21:45532148:45537771:-	white	-0.0996153062462362	7.22540544668547e-08	SLC19A1	clu_37323_-	gencode	0.1841	0.33135	0.26795	ENST00000311124,ENST00000380010,ENST00000650808,ENST00000567670,ENST00000427839,ENST00000443742	SLC19A1-201,SLC19A1-202,SLC19A1-213,SLC19A1-212,SLC19A1-204,SLC19A1-205	white
in_trifid	chr7:81997250:82005423:-	white	-0.0987776232338417	0.000527481404765104	CACNA2D1	clu_35828_-	gencode	0.9695	1	1	ENST00000356860	CACNA2D1-202	white
in_trifid	chr20:3123406:3159766:-	white	-0.0986394836344422	3.69561574448344e-09	UBOX5	clu_20645_-	gencode	0.7833	0.8389	0.8389	ENST00000217173,ENST00000348031	UBOX5-201,UBOX5-202	white
in_trifid	chr19:12774897:12778300:-	white	-0.0985091105104947	1.59524280890207e-28	HOOK2	clu_7381_-	gencode	0	0	0	ENST00000589400,ENST00000590839	HOOK2-212,HOOK2-216	white
in_trifid	chr3:171686798:171687371:-	white	-0.0977858381637508	0.00262160571921438	PLD1	clu_4379_-	gencode	0.6068	1	1	ENST00000351298	PLD1-202	white
in_trifid	chr3:51942708:51943354:+	beige	0.0977758605467144	4.6591081896772e-20	PARP3	clu_18550_+	gencode	0.7373	1	1	ENST00000398755	PARP3-201	beige
in_trifid	chr17:59966467:59972835:+	beige	0.0976129800366383	2.96260708253069e-06	RNFT1-DT,AC005702.1	clu_35023_+	gencode	0.1747	0.3493	0.3493	ENST00000591035	AC005702.1-201	beige
in_trifid	chr12:55979474:55986869:+	beige	0.0974967344664106	0.000775423598034503	RAB5B	clu_10891_+	gencode	0	0	0	ENST00000548068	RAB5B-204	beige
in_trifid	chr12:121534590:121537912:-	beige	0.0969714010179921	1.80352403408417e-06	KDM2B	clu_25932_-	refseq	0.0417	0.0506	0.0506	XM_047429712	NA	beige
in_trifid	chr16:11166552:11178335:+	white	-0.0967457104302323	0.00442692999233745	CLEC16A	clu_4803_+	gencode	0.4465	0.893	0.893	ENST00000409790	CLEC16A-203	white
in_trifid	chr19:18939049:18941051:-	white	-0.0966936604313427	6.77786275217701e-06	HOMER3	clu_7509_-	gencode	0.49215	0.50195	0.50195	ENST00000392351,ENST00000594794	HOMER3-202,HOMER3-207	white
in_trifid	chr22:17803861:17808844:-	beige	0.0965829647835484	1.49273281015017e-08	MICAL3	clu_585_-	gencode	0	0	0	ENST00000577821,ENST00000584751	MICAL3-213,MICAL3-218	beige
in_trifid	chr16:65039:72513:-	beige	0.0961281553097159	0.014320045338518	RHBDF1	clu_24010_-	gencode	0.9546	1	1	ENST00000262316	RHBDF1-201	beige
in_trifid	chr3:42621516:42627200:+	white	-0.0952103003283656	0.0020951561239009	NKTR	clu_18401_+	gencode	0.02415	0.03405	0.03405	ENST00000617821,ENST00000429888	NKTR-219,NKTR-202	white
in_trifid	chr19:8305156:8308149:-	beige	0.094073278326868	0.029145979525478	CD320	clu_7219_-	gencode	0.3366	0.50115	0.50115	ENST00000301458,ENST00000599573	CD320-201,CD320-206	beige
in_trifid	chr11:47286534:47288968:+	white	-0.0940434523267932	8.58891728210446e-07	MADD	clu_38566_+	gencode	0.894425	0.93685	0.9353	ENST00000311027,ENST00000349238,ENST00000395336,ENST00000407859	MADD-201,MADD-203,MADD-204,MADD-210	white
in_trifid	chr22:50573921:50574335:-	white	-0.093933598623351	1.95129864167298e-09	CPT1B	clu_1074_-	gencode	0	0	0	ENST00000423069	CPT1B-206	white
in_trifid	chr22:35810004:35938847:-	beige	0.093790031380451	1.80097235436981e-10	RBFOX2	clu_822_-	gencode	0.3493	0.376466666666667	0.1294	ENST00000438146,ENST00000359369,ENST00000408983	RBFOX2-209,RBFOX2-202,RBFOX2-206	beige
in_trifid	chr7:149278527:149281505:+	beige	0.0933699734040564	0.0186633124711795	ZNF783	clu_41143_+	gencode	0.5676	1	1	ENST00000434415	ZNF783-202	beige
in_trifid	chr16:69332882:69334521:-	white	-0.0930009490574206	0.000676841398084797	COG8	clu_24671_-	gencode	0.3439	0.5906	0.5906	ENST00000306875,ENST00000562081	COG8-201,COG8-202	white
in_trifid	chr1:26432518:26432891:+	beige	0.0927825396697836	9.03219259478498e-13	DHDDS	clu_13330_+	gencode	8e-04	8e-04	8e-04	ENST00000436153,ENST00000525165	DHDDS-210,DHDDS-212	beige
in_trifid	chr1:11803129:11805888:-	beige	0.0919576374223778	7.98305167329887e-05	MTHFR	clu_27518_-	gencode	0.2968	0.337566666666667	0.0575	ENST00000376590,ENST00000641446,ENST00000641747	MTHFR-204,MTHFR-212,MTHFR-214	beige
in_trifid	chr19:45713573:45730849:-	white	-0.0914786021082963	1.39558761170087e-08	FBXO46	clu_7827_-	gencode	0.3093	0.6185	0.6185	ENST00000317683	FBXO46-201	white
in_trifid	chr3:55480918:55486980:-	beige	0.0911524289793005	0.00142616262624488	WNT5A	clu_3780_-	gencode	0.9793	0.9888	0.9888	ENST00000264634,ENST00000474267	WNT5A-201,WNT5A-202	beige
in_trifid	chr11:9575375:9575888:+	beige	0.0904506671844113	0.0257263612421959	WEE1	clu_38354_+	gencode	0.7989	0.8721	0.8721	ENST00000299613	WEE1-201	beige
in_trifid	chr17:34954599:34958560:-	white	-0.0897318633329716	0.00049905110771568	CCT6B	clu_19766_-	gencode	0.53885	0.54035	0.54035	ENST00000314144,ENST00000421975	CCT6B-201,CCT6B-202	white
in_trifid	chr7:73596789:73596865:-	white	-0.0891493988923419	6.58091731650461e-05	MLXIPL	clu_35758_-	gencode	0.3727	0.484575	0.3547	ENST00000313375,ENST00000414749,ENST00000429400,ENST00000354613	MLXIPL-201,MLXIPL-204,MLXIPL-205,MLXIPL-203	white
in_trifid	chrX:150712365:150718625:+	beige	0.0887334384112033	1.52772112682767e-06	MTMR1	clu_15646_+	gencode	0.47315	0.5	0.5	ENST00000445323,ENST00000493995	MTMR1-208,MTMR1-213	beige
in_trifid	chr11:66872159:66952430:-	white	-0.088276192704912	2.90110267041766e-103	PC	clu_1700_-	gencode	0.48275	0.49865	0.4972	ENST00000393958,ENST00000651036,ENST00000393960,ENST00000529047,ENST00000528224,ENST00000524491,ENST00000651469,ENST00000528403	PC-202,PC-214,PC-203,PC-208,PC-206,PC-204,PC-215,PC-207	white
in_trifid	chr22:50190648:50193027:+	white	-0.087992987810418	1.51766034011471e-05	TRABD	clu_16186_+	gencode	0.9099	0.954	0.954	ENST00000395827	TRABD-203	white
in_trifid	chr7:128476875:128477082:+	white	-0.087922637148993	2.75754324820141e-47	METTL2B	clu_41011_+	gencode	0.47975	0.5	0.5	ENST00000262432,ENST00000497665	METTL2B-201,METTL2B-207	white
in_trifid	chr19:1127765:1147309:-	beige	0.087682684414697	7.07055850599298e-10	SBNO2	clu_7004_-	gencode	0.16098	0.26652	0	ENST00000361757,ENST00000587024,ENST00000587655,ENST00000590176,ENST00000590998	SBNO2-201,SBNO2-204,SBNO2-205,SBNO2-207,SBNO2-209	beige
in_trifid	chr5:96763228:96776404:-	white	-0.0871674318714296	0.0415222912812757	ERAP1	clu_5967_-	gencode	0.7383	0.8247	0.8247	ENST00000296754	ERAP1-201	white
in_trifid	chrX:149538906:149540695:-	beige	0.0861189072356766	0.000453866666586205	LINC00893,AC244197.3	clu_491_-	gencode	0.4387	0.8774	0.8774	ENST00000651111	AC244197.3-201	beige
in_trifid	chr11:844186:847201:+	white	-0.0857601505713602	9.56749019703407e-06	TSPAN4	clu_38253_+	gencode	0.5865	0.62315	0.62315	ENST00000397406,ENST00000525201	TSPAN4-205,TSPAN4-214	white
